channel,fCat,label,oc_delivered,oss_delivered,enc_delivered,oss_block_reason,enc_block_reason,content
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin quinn -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin sage -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin avery -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin riley -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin avery -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin quinn -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin avery -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin parker -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin jordan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin sage -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin kelsey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin sage -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin morgan -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin parker -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin taylor -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin casey -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Internal-only memo -- on-call admin riley -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin avery -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin sage -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Restricted ops update (mis-targeted): on-call admin riley -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",Admin distribution list (do-not-forward): on-call admin riley -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
discord,F4_WRONGTGT,adversarial,true,false,false,"content: DLP findings (severity=medium): [email-address,phone-e164]","content: DLP findings (severity=medium): [email-address,phone-e164]",PRIVILEGED BROADCAST -- routed to wrong channel: on-call admin quinn -- [REDACTED] -- [REDACTED] -- escalate via ops bridge
